Image,Framework,Version
C:\Users\same_\AppData\Local\Temp\5vnd0ztg.24a\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\5vnd0ztg.24a\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXConfigurationUpdater.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\5vnd0ztg.24a\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\5vnd0ztg.24a\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXConfigurationUpdater.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\vs_layout.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\vs_installershell.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\vs_installer.windows.exe,.NET Framework,v2.0.50727
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\vs_installer.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\VSInstallerElevationService.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\setup.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\Microsoft.VisualStudio.Setup.ToastNotification.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\InstallCleanup.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\dkkyfeev.ymw\feedback.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\jshgcf32.5bj\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\jshgcf32.5bj\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXConfigurationUpdater.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\jshgcf32.5bj\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe,.NET Framework,4.7.2
C:\Users\same_\AppData\Local\Temp\jshgcf32.5bj\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.exe,.NET Framework,4.7.2
C:\Windows\assembly\GAC\Microsoft.DirectX\1.0.2902.0__31bf3856ad364e35\Microsoft.DirectX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.AudioVideoPlayback\1.0.2902.0__31bf3856ad364e35\Microsoft.DirectX.AudioVideoPlayback.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Diagnostics\1.0.2902.0__31bf3856ad364e35\Microsoft.DirectX.Diagnostics.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3D\1.0.2902.0__31bf3856ad364e35\Microsoft.DirectX.Direct3D.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2902.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2903.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2904.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2905.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2906.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2907.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2908.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2909.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2910.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC\Microsoft.DirectX.Direct3DX\1.0.2911.0__31bf3856ad364e35\Microsoft.DirectX.Direct3DX.dll,.NET Framework,v1.1.4322
C:\Windows\assembly\GAC_MSIL\ComSvcConfig\3.0.0.0__b03f5f7f11d50a3a\ComSvcConfig.exe,.NET Framework,v2.0.50727
C:\Windows\assembly\GAC_MSIL\dfsvc\2.0.0.0__b03f5f7f11d50a3a\dfsvc.exe,.NET Framework,v2.0.50727
C:\Windows\assembly\GAC_MSIL\HyperV-UX-UI-VMCreate\10.0.19041.1__31bf3856ad364e35\VMCreate.exe,.NET Framework,4.6
C:\Windows\assembly\GAC_MSIL\HyperV-UX-UI-VMImport\10.0.19041.1__31bf3856ad364e35\VMImport.exe,.NET Framework,4.6
C:\Windows\assembly\NativeImages_v4.0.30319_32\aspnet_merge\f1c6341c57bd653b9a54ad6aaedbed79\aspnet_merge.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\AxImp\53aac476334d54b94b12f18756343bcd\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\AxImp\653880d15383c579060ab8160aa44790\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\AxImp\e68c5b3b76e8ce47a19cf5cb9cb9da60\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\csc\af816526deeb71a7cc7f4d35fbc6da3c\csc.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\csc\b7c17033987e993ad6a826ec8404c5f0\csc.ni.exe,.NET Framework,4.5
C:\Windows\assembly\NativeImages_v4.0.30319_32\csi\e3e284d96a53f25b95cc68202a892871\csi.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\QTAgent32_40\72e510dea589a9cb70177f0e81e0f884\QTAgent32_40.ni.exe,.NET Framework,4.0
C:\Windows\assembly\NativeImages_v4.0.30319_32\QTDCAgent32\669ce9ee1221cc93e3fc533da06cf7f0\QTDCAgent32.ni.exe,.NET Framework,4.0
C:\Windows\assembly\NativeImages_v4.0.30319_32\ResGen\2dc7ff260104823da8c878e76e5eff0e\ResGen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\ResGen\70142aaeda4e99378d29d57a98a6c373\ResGen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\ResGen\e27ba6d3ba6462d469ab6d1c490a4158\ResGen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\SecAnnotate\03011c3a4b6731929871ddee9fbd9a6f\SecAnnotate.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\SecAnnotate\74c84d66865096b2c188c882cc96225d\SecAnnotate.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\SecAnnotate\74f0a1e04eb5351a75ed427a31b5c319\SecAnnotate.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\svcutil\5eb5c8ab5491f2ce49a7e1d1d9a45459\svcutil.ni.exe,.NET Framework,4.5
C:\Windows\assembly\NativeImages_v4.0.30319_32\svcutil\686ee83dc8c049cf896eec9fa2cbaa97\svcutil.ni.exe,.NET Framework,4.5
C:\Windows\assembly\NativeImages_v4.0.30319_32\svcutil\a6b4c825ad66fbefff8c59d3c73190f0\svcutil.ni.exe,.NET Framework,4.5
C:\Windows\assembly\NativeImages_v4.0.30319_32\testhost.net47.x86\8f524bf100a6f7a6d4782d175ad5515b\testhost.net47.x86.ni.exe,.NET Framework,4.7
C:\Windows\assembly\NativeImages_v4.0.30319_32\testhost.net471.x86\448eab400536d6a2eebe5a80b43d2696\testhost.net471.x86.ni.exe,.NET Framework,4.7.1
C:\Windows\assembly\NativeImages_v4.0.30319_32\testhost.net472.x86\61db7b47debc10e90ba6a09f17ffa22f\testhost.net472.x86.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\testhost.net48.x86\c3381ce37db88ce55939346eb68bdc64\testhost.net48.x86.ni.exe,.NET Framework,4.8
C:\Windows\assembly\NativeImages_v4.0.30319_32\testhost.x86\f453ea8d950e563d04eae27014f31996\testhost.x86.ni.exe,.NET Framework,4.6.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbExp\37e09566b2354464429093fa8f7b93eb\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbExp\9a63e3abfdd953d532f1ce8917641240\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbExp\b6070d107dddca67a5294d72295cdbd7\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbImp\62025edcefa58410f5f930ef8cab5272\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbImp\753328332d522d340100bb67c32c7f15\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\TlbImp\a30be43e884ccea3040f935909b4137c\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\vbc\e9695bc55d41f20f41f06a15abf72276\vbc.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\VBCSCompiler\e5c62a9f24fedb3d24c7487e26ad4fcc\VBCSCompiler.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_32\WinMDExp\5c21fe51f0a7907e2b9ea370a8bee763\WinMDExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\WinMDExp\d06fdc2e457ff5eb7d39234cd4aeea2a\WinMDExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\WinMDExp\eb34c437a322e19f3be1ee10f7971bb1\WinMDExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\wsdl\54e8f6d29ecbba350c5f8c06a1e4575c\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\wsdl\5e23bdc61a244e68ddfc4d22c073d91e\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\wsdl\b65e2ebe4d56e832e1882db9b6ce01fc\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsd\534dbe2bca4e6488709e01a047644814\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsd\845c40617618e8e8a1dea1251287ec4f\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsd\edcfebe8032694075f0b96237de5ff55\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsltc\52f6e28e1b7808bb4dbfda53582c369a\xsltc.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsltc\8fb0c3dd853f11f454864cb4e581f543\xsltc.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_32\xsltc\bc3df04b88d1ff3701cd1a14be87d31b\xsltc.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\AxImp\1124f5cee87186b582923501c79758bf\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\AxImp\d44ce468369faf175903ba52b688bc30\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\AxImp\ee404c39c2a26cc8d1442c3afd9bae20\AxImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\csc\d74240d8034808babb44c0d4bfef7ce3\csc.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\csi\9368feda24f3fe2d645ec0c3be153ccf\csi.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.W2dd82b1c#\2a0a75b5a67cb158aff174d0667328a9\Microsoft.WebTools.Languages.LanguageServer.Host.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\MSBuild\a1d45fa26a1c5ea6ae59704834ee75c1\MSBuild.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\MSTest64\2fae2291673fbeaa4e1c1a9772324359\MSTest64.ni.exe,.NET Framework,4.0
C:\Windows\assembly\NativeImages_v4.0.30319_64\PerfWatson2\b5afbd7ab5c87cba55fece9c516cfdcb\PerfWatson2.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\PSHOST\b878e29fd894c9ccab0710f1cbfb4da4\PSHOST.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\QTAgent\c94ad04d2144b5519489f6da9e76273e\QTAgent.ni.exe,.NET Framework,4.5
C:\Windows\assembly\NativeImages_v4.0.30319_64\QTAgent_35\fe1c0d41963795fc80cdc1bde6f08175\QTAgent_35.ni.exe,.NET Framework,v2.0.50727
C:\Windows\assembly\NativeImages_v4.0.30319_64\QTAgent_40\979b7a7a2ecd93c623133204713a89be\QTAgent_40.ni.exe,.NET Framework,4.0
C:\Windows\assembly\NativeImages_v4.0.30319_64\QTDCAgent\03c810a38ad87d658bac462b381b31e7\QTDCAgent.ni.exe,.NET Framework,4.0
C:\Windows\assembly\NativeImages_v4.0.30319_64\sgen\95b6bf0eff788167a779308f843181de\sgen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\sgen\b01fccfa31e3ae398f4e03055f9d0f7f\sgen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\sgen\f2455bedfa9dbdbfac149be2e2a6afd9\sgen.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\testhost\7ba0084c7998b56f2063ca43648749db\testhost.ni.exe,.NET Framework,4.6.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\testhost.net47\f036e80398bc624455bb5051b358fcf2\testhost.net47.ni.exe,.NET Framework,4.7
C:\Windows\assembly\NativeImages_v4.0.30319_64\testhost.net471\9fe746fbe187af9b90830ac32e015cf2\testhost.net471.ni.exe,.NET Framework,4.7.1
C:\Windows\assembly\NativeImages_v4.0.30319_64\testhost.net472\77a61415fdf743413d7b3aa5ae004773\testhost.net472.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\testhost.net48\d83cd5d7a0b68b867d09785c2cdaac38\testhost.net48.ni.exe,.NET Framework,4.8
C:\Windows\assembly\NativeImages_v4.0.30319_64\TF\638d6b876eb49a61fae2375f3380fd6b\TF.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbExp\073388c15f0934298e6737dbb71e3b33\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbExp\28e1ba62d5aae6fcaf7675d4410527a7\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbExp\3a09008380441a2038c9fae4d45f99d4\TlbExp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbImp\801b7f6746553d359dd37893d2201ca9\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbImp\d2059fc5ed0fbd369880864c49a006eb\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\TlbImp\f26178dae1b998758b8ca8ae6b74544a\TlbImp.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\vbc\5fcb29d73a876ab0a4a29dbf1b07f2f0\vbc.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\VBCSCompiler\d00f16bcef181e85a93c4ed99ec3cc0f\VBCSCompiler.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\VcxprojReader\9ac47005fbf351dad7a24f5a026148a7\VcxprojReader.ni.exe,.NET Framework,4.7.2
C:\Windows\assembly\NativeImages_v4.0.30319_64\vmconnect\e515876a508a44e03745833432b96d00\vmconnect.ni.exe,.NET Framework,4.6
C:\Windows\assembly\NativeImages_v4.0.30319_64\vmconnect6.2\9572514b0a01d235d4d922eb0d4e6005\vmconnect6.2.ni.exe,.NET Framework,4.6
C:\Windows\assembly\NativeImages_v4.0.30319_64\vmconnect6.3\9f97de695d84dc0ced4bfe3ddd8ae0bb\vmconnect6.3.ni.exe,.NET Framework,4.6
C:\Windows\assembly\NativeImages_v4.0.30319_64\wsdl\0fa6d9040d044647028305e247e723b4\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\wsdl\a29981e1493ecfeae6cc3fed776cfb34\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\wsdl\da1bad7aff06c96293aec20aa5400ee5\wsdl.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\xsd\7ca1d9a8d03d75484d88832fa4697fcb\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\xsd\c7b7ed18d24ae566a40ce3c3f8a6da60\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\assembly\NativeImages_v4.0.30319_64\xsd\d2de7a7113ce4f922f47dff769fb4e6a\xsd.ni.exe,.NET Framework,v4.0.30319
C:\Windows\Installer\{7A94F4D3-AC7B-48EB-866E-BBA62AEFFA4B}\DebugDiagRuleBuilderIcon.exe,.NET Framework,4.5
C:\Windows\Installer\{7A94F4D3-AC7B-48EB-866E-BBA62AEFFA4B}\DebugDiagAnalysisIcon.exe,.NET Framework,4.5
C:\Windows\Microsoft.NET\assembly\GAC_32\MSBuild\v4.0_4.0.0.0__b03f5f7f11d50a3a\MSBuild.exe,.NET Framework,v4.0.30319
C:\Windows\Microsoft.NET\assembly\GAC_64\MSBuild\v4.0_4.0.0.0__b03f5f7f11d50a3a\MSBuild.exe,.NET Framework,v4.0.30319
C:\Windows\Microsoft.NET\assembly\GAC_64\vmconnect\v4.0_10.0.0.0__31bf3856ad364e35\vmconnect.exe,.NET Framework,4.6
C:\Windows\Microsoft.NET\assembly\GAC_64\vmconnect6.2\v4.0_10.0.0.0__31bf3856ad364e35\vmconnect6.2.exe,.NET Framework,4.6
C:\Windows\Microsoft.NET\assembly\GAC_64\vmconnect6.3\v4.0_10.0.0.0__31bf3856ad364e35\vmconnect6.3.exe,.NET Framework,4.6
C:\Windows\Microsoft.NET\assembly\GAC_MSIL\ComSvcConfig\v4.0_4.0.0.0__b03f5f7f11d50a3a\ComSvcConfig.exe,.NET Framework,v4.0.30319
C:\Windows\Microsoft.NET\assembly\GAC_MSIL\dfsvc\v4.0_4.0.0.0__b03f5f7f11d50a3a\dfsvc.exe,.NET Framework,v4.0.30319
C:\Windows\Microsoft.NET\assembly\GAC_MSIL\InspectVhdDialog\v4.0_10.0.0.0__31bf3856ad364e35\InspectVhdDialog.exe,.NET Framework,4.6
C:\Windows\Microsoft.NET\assembly\GAC_MSIL\InspectVhdDialog6.2\v4.0_10.0.0.0__31bf3856ad364e35\InspectVhdDialog6.2.exe,.NET Framework,4.6
C:\Windows\Microsoft.NET\assembly\GAC_MSIL\InspectVhdDialog6.3\v4.0_10.0.0.0__31bf3856ad364e35\InspectVhdDialog6.3.exe,.NET Framework,4.6
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x64\ilc\csc\csc.exe,.NET Framework,4.5
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x64\ilc\tools\sg.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x64\ilc\tools\Gatekeeper.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x64\ilc\ilc.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x86\ilc\csc\csc.exe,.NET Framework,4.5
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x86\ilc\tools\sg.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x86\ilc\tools\Gatekeeper.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.6\tools\x86\ilc\ilc.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\arm\ilc\tools\sg.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\arm\ilc\tools\MakeNativeWinMD.exe,.NET Framework,v4.0.30319
C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\arm\ilc\tools\ILCTelemetry.exe,.NET Framework,v4.0.30319
C:\Windows\SystemApps\Microsoft.XboxGameCallableUI_cw5n1h2txyewy\XBox.TCUI.exe,.NET Framework,4.5
C:\Windows\WinSxS\amd64_microsoft-windows-gpowershell-exe_31bf3856ad364e35_10.0.19041.1_none_ee822d264112a470\powershell_ise.exe,.NET Framework,4.5.1
C:\Windows\WinSxS\amd64_microsoft.workflow.compiler_31bf3856ad364e35_4.0.15805.0_none_eb7ee992c51a9917\Microsoft.Workflow.Compiler.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\amd64_regasm_b03f5f7f11d50a3a_4.0.15840.3_none_721495e700b292c6\RegAsm.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\amd64_regsvcs_b03f5f7f11d50a3a_10.0.19041.1_none_636ab5ebe47bac5e\RegSvcs.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_regsvcs_b03f5f7f11d50a3a_4.0.15805.0_none_4534bcdd53211170\RegSvcs.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\amd64_regsvcs_b03f5f7f11d50a3a_4.0.15840.3_none_452fc08d53258b76\RegSvcs.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\amd64_vmconnect6.3_31bf3856ad364e35_10.0.19041.1_none_5c4ad75abbc47892\vmconnect6.3.exe,.NET Framework,4.6
C:\Windows\WinSxS\amd64_vmconnect_31bf3856ad364e35_10.0.19041.4239_none_04f8c06aff529cee\vmconnect.exe,.NET Framework,4.6
C:\Windows\WinSxS\amd64_wcf-comsvcconfig_b03f5f7f11d50a3a_10.0.19041.1_none_3f67a7384812df13\ComSvcConfig.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_wcf-servicemodelreg_b03f5f7f11d50a3a_10.0.19041.1_none_2d88affdefab54a8\ServiceModelReg.exe,.NET Framework,v2.0.50727
C:\Program Files\Git\mingw64\libexec\git-core\Atlassian.Bitbucket.UI.exe,.NET Framework,4.7.2
C:\Program Files\Hyper-V\6.2\vmconnect6.2.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\6.2\InspectVhdDialog6.2.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\6.3\vmconnect6.3.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\6.3\InspectVhdDialog6.3.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\VMImport.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\VMCreate.exe,.NET Framework,4.6
C:\Program Files\Hyper-V\InspectVhdDialog.exe,.NET Framework,4.6
C:\Program Files\IIS\Microsoft Web Deploy V3\msdeploy.exe,.NET Framework,4.7.2
C:\Program Files\IIS Express\IisExpressAdminCmd.exe,.NET Framework,4.5
C:\Program Files\Internet Explorer\iediagcmd.exe,.NET Framework,4.5
C:\Program Files\LGHUB\lghub_uninstaller.exe,.NET Framework,4.0
C:\Users\same_\AppData\Local\MongoDBCompass\app-1.33.1\squirrel.exe,.NET Framework,4.5
C:\Users\same_\AppData\Local\MongoDBCompass\app-1.34.2\squirrel.exe,.NET Framework,4.5
C:\Users\same_\AppData\Local\MongoDBCompass\app-1.35.0\squirrel.exe,.NET Framework,4.5
C:\Users\same_\AppData\Local\MongoDBCompass\Update.exe,.NET Framework,4.5
C:\Users\same_\AppData\Local\Roon\Application\205201538\winversion.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\Roon\Application\205201538\roon_firewall_helper.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\Roon\Application\205201538\Roon.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\Roon\Application\205201538\remoting_codegen.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\Roon\Application\205201538\RAATServer.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\RoonServer\Application\205201538\winversion.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\RoonServer\Application\205201538\RoonServer.dll,.NET Framework,6.0
